job_id,company_name,title,description,max_salary,pay_period,location,company_id,views,med_salary,min_salary,formatted_work_type,applies,original_listed_time,remote_allowed,job_posting_url,application_url,application_type,expiry,closed_time,formatted_experience_level,skills_desc,listed_time,posting_domain,sponsored,work_type,currency,compensation_type,normalized_salary,zip_code,fips
3884908929,Ciena Healthcare,Registered Dietitian (RD),"$10,000 Sign-On Bonus

Are you passionate about food and nutrition and ensuring seniors have delicious, healthy meals? As a Registered Dietitian (RD) at St. Anthony Healthcare Center, you have the opportunity to provide clinical assessments for guests, plan diets to meet nutritional needs, and oversee the operations of the culinary department.

At Ciena Healthcare, we take care of you too, with an attractive benefit package including:

Competitive payLife Insurance401K with matching fundsHealth insuranceAFLACEmployee discountsTuition ReimbursementSPOTLIGHT, our virtual community and rewards and recognitions program, exclusively for Ciena staff membersYou will join an experienced, hard-working team that values communication and strong teamwork abilities


Responsibilities

Oversees the purchase of food and supplies within budget and maintains a supply to adequately cover each mealProvides technical guidance and administrative direction over diet planning, menu formulation, preparation and service of regular and therapeutic dietsAssures meals are nutritious, palatable, and crafted in a timely and consistent manner while adhering to menus and diet ordersInterviews guests and family members, as necessary, to obtain diet historyProvides timely and accurate completion of dietary portion of the clinical recordParticipates in regularly scheduled conferences, including department head meetings and interdisciplinary care plan meetings


Qualifications

Must be registered by the Commission on Dietetic RegistrationServe Safe certificationOne (1) to two (2) years management/supervisory experience preferred


About Ciena Healthcare

Ciena Healthcare is Michigan’s largest provider of skilled nursing and rehabilitation care services.

We serve our residents with compassion, concern, and excellence, believing that every one of them is a unique person who deserves our best each day that we care for them. If you have a passion for improving the lives of those around you and working with others who feel the same way, Ciena is the place for you!

IND123",,,"Warren, MI",10638654.0,5.0,,,Full-time,,1712345518000.0,,https://www.linkedin.com/jobs/view/3884908929/?trk=jobs_biz_prem_srch,https://jobs.apploi.com/view/699137?utm_campaign=integration&utm_medium=job-board-feed&utm_source=linkedin-feed,OffsiteApply,1714938351000.0,,Entry level,,1712346351000.0,jobs.apploi.com,0,FULL_TIME,,,,48088.0,26125.0
3884908932,Zachry Group,Electrical Foreman I,"Job Description

An Industrial Electrical Foreman manages a crew that will install, repair, and maintain electrical wiring, conduit, equipment, and fixtures. They will work on underground cable and conduit installation, terminating, and equipment installation.

Responsibilities

Position Responsibilities

Read blueprints and specification to determine the scope of work: locations, quantities, and sizes of materials required.Identify all tools required for tasks.Identify safety risks and the precautions required to eliminate those risks.Lead crew in daily safe operations.Manage workloads, supplies, equipment, and reporting.Cut, bend and run conduit as specified on blueprints.Install, modify and fabricate cable tray as necessary according to specifications.Pull the cable through specified pathways.Assemble and install electrical equipment.Terminate wires and cable to electrical equipment such as but not limited to breakers, control panels, and distribution systems.Test electrical components for continuity and proper voltage readings according to specifications.Inspect electrical equipment and components to identify hazards and to ensure the equipment is in good operational condition.Setup and maintain temporary power systems.Install and maintain grounding systems for all equipment and structures.Hoist equipment and tools into a location via bull rigging or crane 


Qualifications

JOB REQUIREMENTS

Required Knowledge, Skills, And Abilities

Must have prior working experience with Zachry Industrial, Inc.Must be able to read blueprints and schematics proficiently to perform duties.Must be able to demonstrate former knowledge and experience working on high voltage systems.Must have worked as an Industrial Electrician for a minimum of 4 years, and as a supervisor for at least 2 years.Must be able to manage and lead a crew of journeyman and helpers on daily and weekly operations.Must be able to keep records and report on the follow but not limited to: time, cost codes, equipment, personnel records, and operational updates.Must know basic electrical theory for example but not limited to ohms law.Must be able to install and modify cable tray using hand tools and power tools.Must be able to bend and cut conduit using hand saws, hand tube bending equipment as well as power and hydraulic cutting and tube bending devices.Must be proficient in cable pulling methods use to run the cable through specified pathways.Must be able to use specialized electrical tools such as but not limited to ohm meters, multi-meters, and terminating devices.Must be able to terminate both High and low voltage equipment and cable/wiring.Must have mechanical and electrical knowledge of components relative to a New Construction Plant.Must be able to troubleshoot equipment and systems for electrical malfunctions.Must be able to identify different types, gauges, and color of cables and wires.Must be able to follow instructions correctly.Must be reliable, accountable, and consistent in performing administrative processes.Must be able to illustrate knowledge and experience of working with a lock out tag out system.Must be willing and able to follow all instructed safety regulations.Must be able to make it work on time and work the designated schedule and any overtime as needed with the proper notification.


Qualification Highlights

Must have 4+ years of experience as an Industrial ElectricianMust have 2+ years in a supervisory role.Must possess all Knowledge Skills and Abilities for positions (see below).Must be able to meet all physical requirements.Must be able to work at heights in excess of 300 ft.Must have reliable transportation.


Preferred Additional Qualification

Current Zachry or Zachry ROF’ed employee.Prior working experience with Zachry.Licensed Journeyman Electrician.National Center for Construction Education and Research’s (NCCER) certification for Industrial Journeyman Electrician.Formal/technical education.


Reporting to:

This position will lead and manage a crew of journeyman and helpers. The crew size may vary, but the average span of control for this positions is between 5-15 workers.

Physical Requirements

Employee will be required to adhere to large amounts of standing, walking, bending, squatting, sitting and lifting. Will talk and hear to communicate. Will use arms and hands to signal, grab, hold, turn, push, and pull: objects, materials, controls and tools. May be required to pick up, lift, carry and move up to 50lbs. Will work at heights, climb ladders and stairways, and may occasionally work off of platforms/scaffolding using the appropriate fall protection requirements.Must be able to work in all weather conditions (including heat, rain, cold and wind) while wearing appropriate PPE.Will be required to wear personal protective equipment (PPE) including but not limited to: hard hat, safety glasses/spoggles, ear plugs, masks/respirators, hi-vis safety vests, leather gloves and leather steel-toed work boots. 


ZACHRY is dedicated to providing a Safe and Drug-Free work environment and is an Equal Opportunity Employer.",,,"Port Sulphur, LA",48024.0,5.0,,,Full-time,,1712275200000.0,,https://www.linkedin.com/jobs/view/3884908932/?trk=jobs_biz_prem_srch,https://fa-evfm-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/job/5376/?utm_medium=jobshare,OffsiteApply,1714938306000.0,,Entry level,,1712346306000.0,fa-evfm-saasfaprod1.fa.ocs.oraclecloud.com,0,FULL_TIME,,,,70083.0,22075.0
3884909891,Ciena Healthcare,Registered Nurse (RN),"$7,500 SIGN ON BONUS for any FULL TIME RNs!

CURRENT AVAILABLE POSITIONS:

FULL TIME 6A-6P AND 6P-6AFULL TIME WEEKEND WARRIOR 6A-6PPRN ALL SHIFTS


Are you a critical thinker, a skilled communicator and passionate about caring for seniors? Are you seeking career advancement? As a Registered Nurse (RN) at The Laurels of Carrollton, you have the opportunity to use your nursing skills and become a leader.

The Laurels of Carrollton offers one of the leading employee benefits packages in the industry. This includes:

Comprehensive health insurance - medical, dental and vision401K with matching fundsDailyPay, a voluntary benefit that allows associates at our facilities the ability to access their pay when they need it.Paid time off (beginning after six months of employment) and paid holidaysFlexible schedulingTuition reimbursement and student loan forgivenessZero cost uniformsLegacy,our new virtual community and rewards & recognitions programThe Laurels of West Carrollton has one of the BEST medical benefitsPTO is offered after 6 months of employment 


Responsibilities

The Registered Nurse plans, coordinates, provides and manages nursing care, services and health education to nursing home guests.

Supervise the care/services provided by the LPNs, CNAs/STNAs and other team members who care for guests.Provide safe and accurate medication-related interventions to guests.Assess the health of guests and notify the physician of changes in status; promptly implement new orders.Develop a plan of care based on assessment, implementing nursing care.Select and institute appropriate nursing interventions to stabilize a guest’s condition and/or prevent complications.Contribute to guest assessments (MDS/CAA’s) and the development of a plan of care.


Qualifications

1-3 years of experience in a long-term care setting preferredCurrent Registered Nurse (RN) licensure in the state of OhioCPR certification  or acceptable exemption required


About Laurel Health Care Company

When you work with Laurel Health Care Company, you will join an experienced, hard-working team that values communication and collaboration. Why just work when you can help shape a legacy?

Laurel Health Care Company is a national provider of skilled nursing, sub-acute, rehabilitative, and assisted living services dedicated to achieving the highest standards of care.

At The Laurels, caring is more than providing excellent medical and guest services. It's also being a companion and treating each guest with the utmost dignity, respect and compassion. It's what we call ""The Laurel Way of Caring"", and it comes from within each one of us.

The Laurels was named a Great Place to Work for 2020 based on approximately 3,500 employee surveys that evaluated more than 60 elements of employee experience on the job, including employee pride in community impact, belief that their work makes a difference, and feeling their work has special meaning.

#IND123",,,"Dayton, OH",10638654.0,6.0,,,Full-time,,1712345503000.0,,https://www.linkedin.com/jobs/view/3884909891/?trk=jobs_biz_prem_srch,https://jobs.apploi.com/view/707435?utm_campaign=integration&utm_medium=job-board-feed&utm_source=linkedin-feed,OffsiteApply,1714938351000.0,,Entry level,,1712346351000.0,jobs.apploi.com,0,FULL_TIME,,,,45400.0,
3884909892,Ciena Healthcare,Registered Nurse (RN),"Sign On Bonus $10,000 FT + $5,000 PT

Pick Up Bonus: $10.00 for each additional hour

Are you a critical thinker, a skilled communicator and passionate about caring for seniors? Are you seeking career advancement? As a Registered Nurse (RN) at The Laurels of Coldwater, you have the opportunity to use your nursing skills and become a leader.

The Laurels of Coldwater offers one of the leading employee benefit packages in the industry. Our benefits include:

Health insurance - Medical, Dental, and Vision401K with matching fundsPaid time offPaid holidays


When you work as a Registered Nurse (RN) with the The Laurels of Coldwater, you will join an experienced, hard-working team that values communication and collaboration. Why just work when you can help shape a legacy?

Responsibilities

The Registered Nurse plans, coordinates, provides and manages nursing care, services and health education to nursing home guests.

Supervise the care/services provided by the LPNs, CNAs/STNAs and other team members who care for guests.Provide safe and accurate medication-related interventions to guests.Assess the health of guests and notify the physician of changes in status; promptly implement new orders.Develop a plan of care based on assessment, implementing nursing care.Select and institute appropriate nursing interventions to stabilize a guest’s condition and/or prevent complications.Contribute to guest assessments (MDS/CAA’s) and the development of a plan of care.


Qualifications

1-3 years of experience in a long-term care setting preferredCurrent Registered Nurse (RN) licensure in the stateCPR certification


About Ciena Healthcare

Ciena Healthcare is Michigan’s largest provider of skilled nursing and rehabilitation care services.

We serve our residents with compassion, concern, and excellence, believing that every one of them is a unique person who deserves our best each day that we care for them. If you have a passion for improving the lives of those around you and working with others who feel the same way, Ciena is the place for you!

IND123",,,"Coldwater, MI",10638654.0,3.0,,,Full-time,,1712345505000.0,,https://www.linkedin.com/jobs/view/3884909892/?trk=jobs_biz_prem_srch,https://jobs.apploi.com/view/583777?utm_campaign=integration&utm_medium=job-board-feed&utm_source=linkedin-feed,OffsiteApply,1714938351000.0,,Entry level,,1712346351000.0,jobs.apploi.com,0,FULL_TIME,,,,49036.0,26023.0
3884909927,Meet,Account Director (Medical Communications),"Job Title: Associate Account Director/Account DirectorLocation: PST REMOTE
Meet the Client:Our client is a full-service healthcare communications agency that specializes in oncology and hematology. Part of a large and well-known advertising network, our client is known for having an exciting culture that encourages success and world betterment. They provide a wide range of services from Medical Affairs to Commercial Medical Education. Their culture promotes work/life balance with an emphasis on quality work over quantity. They proudly rank high on company culture lists, proving their tight-knit work environment and positive staff experience.They are seeking an HR Associate to support the day-to-day operations of the HR group. If you’re interested in joining an exciting team of communication professionals, apply below!
Responsibilities:Execute new employee onboarding activities, collaborating with the hiring manager to organize meetings and onboarding agendas.Conduct offboarding, exit interviews, and new hire check-ins.Maintain the HRIS and generate reports as needed.Organize company events that conform to HR strategy, initiatives, and programs.Create and maintain electronic personnel files; maintain I9 forms and HRIS data.
Requirements:4-6 years of medical communications experience.Working on promotional medical education is required.Strong client relationship skills is idealCandidates must reside on the West Coast
Please email Lily Butt at lily.butt@peoplewithchemistry.com to discuss this position further.",,,"California, United States",649827.0,3.0,,,Full-time,1.0,1712346056000.0,1.0,https://www.linkedin.com/jobs/view/3884909927/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1714938056000.0,,Associate,,1712346056000.0,,0,FULL_TIME,,,,,
3884910232,Jet Direct Mortgage,Branch Manager,"The Mortgage Banker Branch Manager (MBBM) proactively oversees MLO’s that solicits new residential mortgage business. In this on-going Mortgage Banker Branch Manager role, that you would continually identify, develop and maintain a quality network of business relationships that serves as a recurring source of referrals for new mortgage lending opportunities. A Mortgage Banker Branch Manager network may consist of Mortgage Loan Originator's, Real Estate professionals, Builders, Accountants, Attorneys, Financial Planners, Architects, Title Companies, Appraisers and other professional and personal contacts, as well as other valuable referral sources, and is enhanced by the regular participation in business related development opportunities, community efforts to promote home ownership and professional organizations.

The MBBA responds to MLO’s inquiries and from other business channels. The MBBA conducts interviews with prospective MLO’s, ensures exceptional customer service by maintaining a thorough knowledge of lending programs, policies, procedures and regulatory requirements, demonstrating a commitment to professional ethics, complying with all Federal and State compliance policies and requirements.

Functions & Responsibilities

Develops and maintains successful relationships with MLO’s, business referral sources, existing and prospective clientsProspects new mortgage lending opportunitiesMeets with customers as necessary during various stages of the loan processUtilizes reference tools and other resources to provide accurate and up-to-date loan program/policy information to both external customers and internal business partners. Provides complete loan applications to mortgage processor. Ensures exceptional customer experience by overseeing loan process from origination to close and providing on-going communication to customers and business partnersAchieves production goals as established by JET DIRECT MORTGAGEOversees and ensures successful completion of all assigned Mortgage Loan Officer Training activities

New Business Development

Develop Business Referral Network through marketing, cold-calling, prospecting and networking activities. Participate in community efforts to promote the branch.",,,"Sebastian, FL",7164053.0,3.0,,,Full-time,,1712345033000.0,,https://www.linkedin.com/jobs/view/3884910232/?trk=jobs_biz_prem_srch,https://jetdirectmortgage.bamboohr.com/careers/333?source=aWQ9NA%3D%3D,OffsiteApply,1714937747000.0,,Mid-Senior level,,1712345747000.0,jetdirectmortgage.bamboohr.com,0,FULL_TIME,,,,32958.0,12061.0
3884910760,Ciena Healthcare,Cook,"Do you enjoy preparing delicious meals? Are you compassionate and have a longing to serve individuals who may struggle with health and physical limitations? Would you like to foster your passion for the culinary arts?

If you are interested in joining a team that recognizes your dedication and passion for excellence in food and hospitality, consider joining our team of food professionals. At The The Laurels of Blanchester, a beautifully-crafted meal can put a smile on someone’s face and make their day.

The Laurel Health Care Company offers one of the leading employee benefit packages in the industry. This includes:

Comprehensive health insurance - medical, dental and vision401K with matching fundsDailyPay, a voluntary benefit that allows associates at our facilities the ability to access their pay when they need it.Paid time off (beginning after six months of employment) and paid holidaysFlexible schedulingTuition reimbursement and student loan forgivenessFree CNA/STNA certificationZero cost uniformsLegacy,our new virtual community and rewards & recognitions program


When you work with Laurel Health Care Company, you will join an experienced, hard-working team that values communication and collaboration.

Why just work when you can help shape a legacy?

Responsibilities

A cook at The Laurels prepares delicious, nourishing and well-balanced meals to meet the daily nutritional and special dietary needs of each guest. In addition, the cook:

Follows standardized recipes.Prepares foods that correspond to the menu cycles developed by registered dietitians.Cooks or prepares appetizing, well-presented and nutritionally-adequate meals in quantities that are served at the proper temperatures and within the appropriate time frames.Uses food supplies and equipment in an efficient and economic manner to prevent waste.Prepares and maintains food alternatives to accommodate guest choices and refusals of meals served.Supervises culinary staff with regard to food storage, food preparation, tray assembly and cleaning.


In the absence of the chef and/or dietary manager, the cook supervises the culinary center’s employees.

Education And/or Experience

High school diploma or equivalent preferred.One year of experience as a cook in an institutional food service setting preferred. or acceptable exemption required.


About Laurel Health Care Company

Laurel Health Care Company (The Laurels) is a national provider of skilled nursing, subacute, rehabilitative and assisted living services dedicated to achieving the highest standards of care.

At The Laurels, caring is more than providing excellent medical and guest services. It's also being a companion, and treating each guest with the utmost dignity, respect and compassion. It's what we call ""The Laurel Way of Caring"", and it comes from within each one of us.

The Laurels was named a Great Place to Work for 2020 based on approximately 3,500 employee surveys that evaluated more than 60 elements of employee experience on the job, including employee pride in community impact, belief that their work makes a difference, and feeling their work has special meaning.",,,"Blanchester, OH",10638654.0,4.0,,,Full-time,,1712345495000.0,,https://www.linkedin.com/jobs/view/3884910760/?trk=jobs_biz_prem_srch,https://jobs.apploi.com/view/583551?utm_campaign=integration&utm_medium=job-board-feed&utm_source=linkedin-feed,OffsiteApply,1714938350000.0,,Entry level,,1712346350000.0,jobs.apploi.com,0,FULL_TIME,,,,45107.0,39027.0
3884910761,Ciena Healthcare,State Tested Nursing Assistant (STNA),"Shifts: 

Day shift: 7am-7pmNight shift: 7pm-7am


Want to make a difference in someone’s life?

If you have patience, empathy and a true desire to care for those in need, you will love working as a State-Tested Nursing Assistant (STNA) at The Laurels of Gahanna! In this role, you have an opportunity to leave a lasting impact on our guests. We look for candidates who are prompt, dedicated and enjoy caring for others.

Benefits:

Comprehensive health insurance - medical, dental and vision401K with matching fundsDailyPay, a voluntary benefit that allows associates at our facilities the ability to access their pay when they need it.Paid time off (beginning after six months of employment) and paid holidays.Flexible scheduling.Tuition reimbursement and student loan forgiveness.Zero cost uniforms.


When you work with Laurel Health Care Company, you will join an experienced, hard-working team that values communication and collaboration.

Why just work when you can help shape a legacy?

Responsibilities:

Take and record vital signs.Measure and record height and weight, intake and output.Care for the guests’ environment.Assist with bathing, grooming and toileting.Assist with eating and hydration.Observe guests’ skin when administering care and reports changes to licensed nurse; provide skin care as needed.Meet guests’ mental health and social service needs.


Qualifications:

High school graduate/GED.STNA license.


About Laurel Health Care Company

Laurel Health Care Company (The Laurels) is a national provider of skilled nursing, subacute, rehabilitative and assisted living services dedicated to achieving the highest standards of care.

At The Laurels, caring is more than providing excellent medical and guest services. It's also being a companion, and treating each guest with the utmost dignity, respect and compassion. It's what we call ""The Laurel Way of Caring"", and it comes from within each one of us.

The Laurels was named a Great Place to Work for 2020 based on approximately 3,500 employee surveys that evaluated more than 60 elements of employee experience on the job, including employee pride in community impact, belief that their work makes a difference, and feeling their work has special meaning. #IND123",,,"Columbus, OH",10638654.0,4.0,,,Full-time,,1712345497000.0,,https://www.linkedin.com/jobs/view/3884910761/?trk=jobs_biz_prem_srch,https://jobs.apploi.com/view/583962?utm_campaign=integration&utm_medium=job-board-feed&utm_source=linkedin-feed,OffsiteApply,1714938350000.0,,Entry level,,1712346350000.0,jobs.apploi.com,0,FULL_TIME,,,,43085.0,39049.0
3884910763,Ciena Healthcare,Licensed Practical Nurse (LPN),"Want to make a difference in someone’s life every day? As a nurse with The Laurels of Defiance, you will work as part of a team providing skilled nursing and short-term rehabilitation care to our valued guests. If you have patience, compassion and a desire to care for guests in a gentle and empathetic way, you will love this role.

The Laurels of Defiance offers one of the leading employee benefit packages in the industry. This includes:

Health insurance is less than $1 a day.401K employer match on day 90Comprehensive health insurance - medical, dental and vision401K with matching fundsDailyPay, a voluntary benefit that allows associates at our facilities the ability to access their pay when they need it.Paid time off (beginning after six months of employment) and paid holidaysFlexible schedulingTuition reimbursement and student loan forgivenessFree CNA/STNA certificationZero cost uniforms


When you work with Laurel Health Care Company, you will join an experienced, hard-working team that values communication and collaboration.

Why just work when you can help shape a legacy?

IND123

Responsibilities

The Licensed Practical Nurse (LPN) plans, coordinates, provides and manages nursing care services and health education to nursing home guests.

Supervise the care/services provided by Certified Nursing Assistants (CNA)/State-Tested Nursing Assistants (STNA) and other team members who care for guests.Provide safe and accurate medication-related interventions to guests.Assess the health of guests and notify the physician of changes in status. Promptly implement new orders.Select and institute appropriate nursing interventions to stabilize a guest’s condition and/or prevent complications.Contribute to the guest’s assessment (MDS/CAA’s) and the development of a plan of care.


Qualifications

1-3 years of experience in a long-term care setting preferredCurrent Licensed Practical Nurse (LPN) licensure in the stateCPR certification


About Laurel Health Care Company

Laurel Health Care Company (The Laurels) is a national provider of skilled nursing, subacute, rehabilitative and assisted living services dedicated to achieving the highest standards of care.

At The Laurels, caring is more than providing excellent medical and guest services. It's also being a companion, and treating each guest with the utmost dignity, respect and compassion. It's what we call ""The Laurel Way of Caring"", and it comes from within each one of us.

The Laurels was named a Great Place to Work for 2020 based on approximately 3,500 employee surveys that evaluated more than 60 elements of employee experience on the job, including employee pride in community impact, belief that their work makes a difference, and feeling their work has special meaning.

IND123",,,"Defiance, OH",10638654.0,4.0,,,Full-time,,1712345502000.0,,https://www.linkedin.com/jobs/view/3884910763/?trk=jobs_biz_prem_srch,https://jobs.apploi.com/view/583797?utm_campaign=integration&utm_medium=job-board-feed&utm_source=linkedin-feed,OffsiteApply,1714938351000.0,,Entry level,,1712346351000.0,jobs.apploi.com,0,FULL_TIME,,,,43512.0,39039.0
3884910764,Ciena Healthcare,Maintenance Director,"Are you an experienced maintenance director? As our Maintenance Director, you will act as a hands-on leader in maintaining the physical plant in our skilled nursing facility!!

Why just work, when you can help shape a legacy??

Laurel Health Care Company offers one of the leading employee benefit packages in the industry, including health insurance, 401K, paid time off and paid holidays. When you work with Laurel Health Care Company, you will join an experienced, hard-working team that values communication and strong teamwork abilities.

The Maintenance Director maintains the physical plant and essential mechanical electrical and SNF resident care equipment in safe operating condition.Maintains all essential mechanical, electrical and patient care equipment in safe operating conditionDemonstrates technical knowledge and analytic ability to diagnose and repair equipment malfunctions. Coordinates and oversees activities of outside contractors, trades-people in construction, repair and maintenance of physical plant and equipment.Manages departmental budget, ordering supplies and tracking inventory.Current knowledge of state and federal laws, codes and regulations that apply to maintenance services and records of long-term care. Able to assure compliance with regulations as they relate to maintenance department and life safety code.May supervise housekeeping and laundry departments


Education and/or Experience:

High school diploma or equivalent preferred.Minimum of three (3) years physical plant and equipment experience in an institutional environment with supervisory or management responsibilities.


Certificates, Licenses, Registrations:

Certification in HVAC, plumbing, electrical preferred",,,"Mt. Vernon Woods, Ohio, United States",10638654.0,5.0,,,Full-time,,1712345502000.0,,https://www.linkedin.com/jobs/view/3884910764/?trk=jobs_biz_prem_srch,https://jobs.apploi.com/view/592244?utm_campaign=integration&utm_medium=job-board-feed&utm_source=linkedin-feed,OffsiteApply,1714938350000.0,,Director,,1712346350000.0,jobs.apploi.com,0,FULL_TIME,,,,,
3884910765,Ciena Healthcare,Assistant Director of Nursing (ADON),"Are you a Registered Nurse (RN) looking for a leadership opportunity with a growing organization? We have an exceptional opportunity for an Assistant Director of Nursing (ADON) to join our team at The Laurels of Chagrin Falls.

As Assistant Director of Nursing (ADON), you will assist the Director of Nursing (DON) and help plan, coordinate and manage the nursing department. You may provide infection prevention management as well!

If you are committed to providing the highest level of care and service to our guests and community, you will love this position with The Laurels of Chagrin Falls.

Benefits:

Comprehensive health insurance - medical, dental and vision.401K with matching funds.DailyPay, a voluntary benefit that allows associates at our facilities the ability to access their pay when they need it.Paid time off (beginning after six months of employment) and paid holidays.Flexible scheduling.Tuition reimbursement and student loan forgiveness.Zero cost uniforms.


Responsibilities:

Assure that adequate strategies are in place to verify the current licensure and credentials of nursing employees.Aid with scheduling and performing guest rounds to monitor and evaluate the quality and suitability of nursing care.Maintain proper charting and documentation of care and of medications and treatments.Helps develop and implement the written staffing plan and nursing schedule that reflects the needs of the guest and guest population.Participates in the budget process of the facility and helps maintain the nursing supply, equipment and nurse staffing budgets.Maintains current knowledge of applicable managed care, Medicare and state Medicaid regulations, reimbursement systems and methodology.Aids in assigning responsibilities to associates, taking into consideration guest safety and that duties are commensurate with the educational preparation, experience, knowledge and ability of the persons to whom the duties are assigned.


Qualifications:

Registered nurse, RN with management or supervisor experience in long-term care or geriatric nursing. Maintains current CPR certification.


About Laurel Health Care Company

Laurel Health Care Company is a national provider of skilled nursing, subacute, rehabilitative, and assisted living services dedicated to achieving the highest standards of care.

At The Laurels, caring is more than providing excellent medical and guest services. It’s also being a companion, and treating each guest with the utmost dignity, respect and compassion. It’s what we call The Laurel Way of Caring, and it comes from within each one of us.

The Laurels was named a Great Place to Work for 2020 based on approximately 3,500 employee surveys that evaluated more than 60 elements of employee experience on the job, including employee pride in community impact, belief that their work makes a difference, and feeling their work has special meaning.

IND123",,,"Chagrin Falls, OH",10638654.0,6.0,,,Full-time,,1712345503000.0,,https://www.linkedin.com/jobs/view/3884910765/?trk=jobs_biz_prem_srch,https://jobs.apploi.com/view/589459?utm_campaign=integration&utm_medium=job-board-feed&utm_source=linkedin-feed,OffsiteApply,1714938350000.0,,Entry level,,1712346350000.0,jobs.apploi.com,0,FULL_TIME,,,,44022.0,39035.0
3884910766,Ciena Healthcare,Certified Nursing Assistant (CNA),"****$3,000 Sign-On Bonus****

Want to make a difference in someone’s life?

If you have patience, empathy, and a true desire to care for those in need, you will love working as a Certified Nursing Assistant (CNA) at The Laurels of Hendersonville! In this role, you can leave a lasting impact on our guests. We look for prompt, dedicated candidates who enjoy caring for others. We are also willing to work with you on your schedule!

The Laurel Health Care Company offers one of the leading employee benefits packages in the industry. This includes:

Comprehensive health insurance - medical, dental, and vision401K with matching fundsDailyPay, is a voluntary benefit that allows associates at our facilities the ability to access their pay when they need it.Paid time off (beginning after six months of employment) and paid holidaysFlexible schedulingTuition reimbursement and student loan forgiveness


When you work with Laurel Health Care Company, you will join an experienced, hard-working team that values communication and collaboration. Why just work when you can help shape a legacy?

Responsibilities

As a CNA, you will care for guests under the direction and supervision of a registered nurse or a licensed practical nurse. Some responsibilities include:

Take and record vital signs.Measure and record height and weight, intake and output.Care for the guests’ environment.Assist with bathing, grooming and toileting.Assist with eating and hydration.Observe guests’ skin when administering care and reports changes to licensed nurse; provide skin care as needed.Meet guests’ mental health and social service needs.


Qualifications

High school graduate/GEDCNA certification


About Laurel Health Care Company

Laurel Health Care Company (The Laurels) is a national provider of skilled nursing, subacute, rehabilitative and assisted living services dedicated to achieving the highest standards of care.

At The Laurels, caring is more than providing excellent medical and guest services. It's also being a companion, and treating each guest with the utmost dignity, respect and compassion. It's what we call ""The Laurel Way of Caring"", and it comes from within each one of us.

The Laurels was named a Great Place to Work for 2020 based on approximately 3,500 employee surveys that evaluated more than 60 elements of employee experience on the job, including employee pride in community impact, belief that their work makes a difference, and feeling their work has special meaning.

#IND123",,,"Hendersonville, NC",10638654.0,4.0,,,Full-time,,1712345505000.0,,https://www.linkedin.com/jobs/view/3884910766/?trk=jobs_biz_prem_srch,https://jobs.apploi.com/view/584064?utm_campaign=integration&utm_medium=job-board-feed&utm_source=linkedin-feed,OffsiteApply,1714938350000.0,,Entry level,,1712346350000.0,jobs.apploi.com,0,FULL_TIME,,,,28739.0,37089.0
3884910767,Ciena Healthcare,Licensed Practical Nurse (LPN),"Are you looking for a rewarding, family like work environment? Do you want to be part of a hard working team who appreciates you? We have what you need!

We offer competitive base wages plus shift differentials. Shift differentails apply to our 8 hour shifts.

Want to make a difference in someone’s life every day? As a licensed practical nurse (LPN) with Regency at Shelby Township you will work as part of a team providing skilled nursing and short-term rehabilitation care to our valued guests. If you have patience, compassion and a desire to care for guests in a gentle and empathetic way, you will love this role.

At Ciena Healthcare, we take care of you too, with an attractive benefit package including:

Competitive payLife Insurance401K with matching fundsHealth insuranceAFLACEmployee discountsTuition ReimbursementYou will join an experienced, hard-working team that values communication and strong teamwork abilities


Responsibilities

The Licensed Practical Nurse (LPN) plans, coordinates, provides and manages nursing care services and health education to nursing home guestsSupervise the care/services provided by Certified Nursing Assistants (CNA)/State-Tested Nursing Assistants (STNA) and other team members who care for guestsProvide safe and accurate medication-related interventions to guestsAssess the health of guests and notify the physician of changes in status. Promptly implement new ordersSelect and institute appropriate nursing interventions to stabilize a guest’s condition and/or prevent complicationsContribute to the guest’s assessment (MDS/CAA’s) and the development of a plan of care


Qualifications

1-3 years of experience in a long-term care setting preferredCurrent Licensed Practical Nurse (LPN) licensure in the stateCPR certification


About Ciena Healthcare

Ciena Healthcare is Michigan’s largest provider of skilled nursing and rehabilitation care services.

We serve our residents with compassion, concern, and excellence, believing that every one of them is a unique person who deserves our best each day that we care for them. If you have a passion for improving the lives of those around you and working with others who feel the same way, Ciena is the place for you!

IND123",,,"Shelby Township, MI",10638654.0,3.0,,,Part-time,,1712345505000.0,,https://www.linkedin.com/jobs/view/3884910767/?trk=jobs_biz_prem_srch,https://jobs.apploi.com/view/698399?utm_campaign=integration&utm_medium=job-board-feed&utm_source=linkedin-feed,OffsiteApply,1714938350000.0,,Entry level,,1712346350000.0,jobs.apploi.com,0,PART_TIME,,,,49455.0,26127.0
